ID;Data;Topico;Orador;Papel;Partido;Estado;Posicionamento;sit.op;Local;Texto
1061033;37587;10610;Arnaldo Madeira;Deputado;PSDB;Sao Paulo;4,33;Situacao;Plenario;"""Sr. Presidente, e estranho esse argumento de que houve pressa para
discutir a medida provisoria. Ela esta tramitando na Casa ha um bom tempo, desde
1º de outubro, e no parecer o Relator propos mudancas muito pequenas: supressao
do art. 9º, inclusao da expressao ""ao orgao do Poder Executivo expressamente
definido pelo Presidente da Republica"", e no art. 10, que hoje e o art. 9º, a reducao
de 20% para 15% no que se refere ao conceito de coligacao, atendendo as
emendas apresentadas.
A materia nao apresenta dificuldade, porque nao foi alterada
substancialmente em relacao ao texto inicial. Foram aprovadas parcialmente as
emendas apresentadas, o que pode ser entendido muito facilmente. A explicacao do
Relator foi muito compreensivel, de maneira que quanto ao merito, ao conteudo da
medida provisoria, nao vejo qualquer problema de entendimento, em face da
apresentacao de hoje. Quero fazer tambem referencia a alguns comentarios feitos sobre medidas
provisorias. Primeiramente, o Congresso definiu uma nova forma de apreciacao e de
tramitacao das medidas provisorias, e o Governo tem seguido rigorosamente os
termos constitucionais. A Camara dos Deputados e o Senado Federal tem votado as
medidas provisorias nos prazos estabelecidos constitucionalmente.
Tivemos um problema de aumento do numero de medidas provisorias neste
periodo recente, a partir do final de junho, por conta do recesso parlamentar, e
inclusive por solicitacao de alguns Lideres e Parlamentares, no que diz respeito as carreiras dos servidores publicos. E o Congresso tem votado com celeridade,
aprovando ou rejeitando as medidas provisorias, conforme entendimentos feitos
democraticamente entre os Lideres.
Sr. Presidente, este Governo esta em final de mandato; falta-nos apenas um
mes, e temos certeza de que o novo Governo, que tanto tem criticado as medidas
provisorias, usara muito pouco esse instrumento.
Estou esperando, portanto, que o Governo que assume daqui a um mes edite
menos medidas provisorias, dentro das regras estabelecidas constitucionalmente
por este Congresso Nacional.
Cumprimento o Relator pela construcao do relatorio e encaminho o voto
favoravel ao projeto de lei de conversao."""
1061034;37587;10610;Roberto Jefferson;Deputado;PTB;Rio de Janeiro;5,17;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061035;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra"""
1061036;37587;10610;Roberto Jefferson;Deputado;PTB;Rio de Janeiro;5,17;Situacao;Plenario;"""Sr. Presidente, para impedir um conflito, peco o adiamento da votacao por
uma sessao, com base no art. 6º, § 3º, da Resolucao n 1 de 2002: na hipotese de o
parecer do Plenario ser pela apresentacao de projeto de lei de conversao, mediante
requerimento de Lider, independentemente de deliberacao do Plenario, sera
concedido prazo ate a sessao ordinaria seguinte para votacao da materia."""
1061037;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Infelizmente, carissimo Lider Roberto
Jefferson, nao posso atende-lo, por intempestividade da solicitacao. Como V.Exa.
pode observar, no mesmo § 3º do art. 6º, a requerimento de Lider podera haver o
adiamento ate a sessao ordinaria seguinte, mas antes de iniciar-se a votacao da
materia.
Ja votamos essa materia no que diz respeito a constitucionalidade. Ela foi
aprovada pelo Plenario. Esta e a mesma resposta que eu havia dado ao Lider
Haroldo Lima: estamos no meio de uma votacao que nao pode ser interrompida.
Falta apenas a votacao do merito.
Compreendo o objetivo de V.Exa. de sanar uma divergencia que surgiu, mas
quanto a esse instrumento, com base no Regimento Interno, a Presidencia esta
impedida de atende-lo, lamentavelmente."""
1061038;37587;10610;Roberto Jefferson;Deputado;PTB;Rio de Janeiro;5,17;Situacao;Plenario;"""Agradeco a V.Exa."""
1061039;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Em votacao o Projeto de Lei de
Conversao oferecido pelo Relator da Comissao Mista, ressalvados os destaques."""
1061040;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Aqueles que forem pela aprovacao
permanecam como se acham. (Pausa).
APROVADO."""
1061041;37587;10610;Bispo Rodrigues;Deputado;PL;Rio de Janeiro;5,00;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061042;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra."""
1061043;37587;10610;Bispo Rodrigues;Deputado;PL;Rio de Janeiro;5,00;Situacao;Plenario;"""Sr. Presidente, peco verificacao de votacao."""
1061044;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""V.Exa. tem apoiamento?"""
1061045;37587;10610;Bispo Rodrigues;Deputado;PL;Rio de Janeiro;5,00;Situacao;Plenario;"""Sim, Sr. Presidente. Conto com o apoio do PTB."""
1061046;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Sera feita a verificacao."""
1061047;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""A Presidencia solicita aos Srs.
Deputados que se encontram em outras dependencias da Casa que acorram
imediatamente ao plenario. Havera votacao nominal.
Enquanto isso, os Lideres partidarios usarao da palavra para orientar as
bancadas."""
1061048;37587;10610;Dr. Helio;Deputado;PDT;Sao Paulo;4,00;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061049;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra"""
1061050;37587;10610;Dr. Helio;Deputado;PDT;Sao Paulo;4,00;Oposicao;Plenario;"""Sr. Presidente, o PDT vota “nao”."""
1061051;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Vai constar do painel a orientacao dos
Lideres.
E, mais uma vez, peco aos Srs. Parlamentares que acorram imediatamente
ao plenario, pois teremos importantes votacoes."""
1061052;37587;10610;Inocencio Oliveira;Deputado;PFL;Pernambuco;5,20;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061053;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra."""
1061054;37587;10610;Inocencio Oliveira;Deputado;PFL;Pernambuco;5,20;Situacao;Plenario;"""Sr. Presidente, solicito a V.Exa. que assinale os partidos politicos que
recomendaram “sim”, ao mesmo tempo em que peco a bancada do PFL que
compareca ao plenario, a fim de votarmos essa importante materia.
O PFL vota “sim”."""
1061055;37587;10610;Bispo Rodrigues;Deputado;PL;Rio de Janeiro;5,00;Situacao;Plenario;"""Sr. Presidente, declaramo-nos em obstrucao."""
1061056;37587;10610;Roberto Jefferson;Deputado;PTB;Rio de Janeiro;5,17;Situacao;Plenario;"""Sr. Presidente, o PTB vota “nao”."""
1061057;37587;10610;Odelmo Leao;Deputado;PPB;Minas Gerais;4,86;Situacao;Plenario;"""Sr.
Presidente, encaminhamos favoravelmente a materia. Votamos “sim”."""
1061058;37587;10610;Walter Pinheiro;Deputado;PT;Bahia;2,27;Oposicao;Plenario;"""Sr. Presidente, o PT vota “sim”."""
1061059;37587;10610;Jutahy Junior;Deputado;PSDB;Bahia;4,33;Situacao;Plenario;"""Sr. Presidente, o PSDB vota “sim”."""
1061060;37587;10610;Inocencio Oliveira;Deputado;PFL;Pernambuco;5,20;Situacao;Plenario;"""Sr. Presidente, o PFL vota “sim”."""
1061061;37587;10610;Arnaldo Madeira;Deputado;PSDB;Sao Paulo;4,33;Situacao;Plenario;"""Sr. Presidente, o Governo encaminha o voto “sim”."""
1061062;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Os Lideres do atual e do futuro
Governos encaminham o voto “sim”. Essa harmonia emociona o Presidente!
Como votam os demais Lideres?"""
1061063;37587;10610;Mendes Ribeiro Filho;Deputado;PMDB;Rio Grande do Sul;4,32;Situacao;Plenario;"""Sr. Presidente, o PMDB vota “sim”."""
1061064;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""A Presidencia solicita aos Srs.
Deputados que tomem os seus lugares, a fim de ter inicio a votacao pelo sistema
eletronico.
Esta iniciada a votacao.
Queiram seguir a orientacao do visor de cada posto."""
1061065;37587;10610;Inocencio Oliveira;Deputado;PFL;Pernambuco;5,20;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061066;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra."""
1061067;37587;10610;Inocencio Oliveira;Deputado;PFL;Pernambuco;5,20;Situacao;Plenario;"""Sr. Presidente, em nome do PFL, reitero pedido aos Srs. Parlamentares presentes
nas diferentes dependencias da Casa para que venham ao plenario exercer seu
direito de voto.
Estamos votando materia das mais importantes para a vida do nosso Pais e
que dispoe sobre a participacao do capital estrangeiro no setor de comunicacoes em
percentual semelhante ao dos paises mais civilizados e desenvolvidos do mundo.
O PFL reitera o voto “sim” e pede a seus Parlamentares que venham ao
plenario, para que possamos concluir a votacao dessa importante materia."""
1061068;37587;10610;Robson Tuma;Relator;PFL;Sao Paulo;5,20;Situacao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061069;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra"""
1061070;37587;10610;Robson Tuma;Relator;PFL;Sao Paulo;5,20;Situacao;Plenario;"""Sr.
Presidente, sinto-me muito triste, depois de tanto lutar pela aprovacao dessa materia
e de tanto discuti-la. Entrei em contato com todos os que me telefonaram e tinham
alguma sugestao a dar.
Algumas emendas foram apresentadas pelo nobre Deputado Walter Pinheiro,
e outras, subscritas por outros Parlamentares. Em momento algum eu soube de
emenda proposta pelo Bloco Parlamentar PL/PSL. Se tivesse recebido alguma
nesse sentido, nao teria tido nenhum problema em examina-la.
Apelo aos colegas Deputados presentes nas diversas dependencias da Casa
— gabinetes, plenarios das Comissoes, Salao Verde — a fim de que venham ao
plenario, para que a materia seja amplamente discutida. Fiz questao de entrar em contato com todos os Parlamentares que
apresentaram emendas e com os Lideres dos partidos que mostraram interesse na
votacao da materia.
Portanto, solicito aos Srs. Deputados que venham ao plenario, para darmos
inicio a votacao."""
1061071;37587;10610;Nelson Pellegrino;Deputado;PT;Bahia;2,27;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061072;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra."""
1061073;37587;10610;Nelson Pellegrino;Deputado;PT;Bahia;2,27;Oposicao;Plenario;"""Sr. Presidente, a PETROBRAS acaba de colocar em leilao campos maduros — em
sua maioria antigos, mas alguns nunca explorados, por causa da baixa vazao — nos
Estados da Bahia, de Sergipe e do Parana. Os antigos poderao voltar a produzir se
tecnicas corretas forem aplicadas, e os de baixa vazao tem potencial economico.
Causa-me apreensao o fato de esses lotes terem sido postos em licitacao no
ano passado por 26 milhoes e 700 mil reais e, agora, colocados em leilao pela
PETROBRAS pelo valor de 4 milhoes e 700 mil reais.
Nao encontramos nenhuma explicacao para que os valores caissem a
percentuais tao baixos, nem mesmo o fato de os campos nao terem sido vendidos
antes, por nao terem recebido oferta. Sr. Presidente, eu e o Deputado Luiz Alberto encaminhamos requerimento a
Comissao de Minas e Energia a fim de convocar o Diretor da PETROBRAS
responsavel pela area a dar explicacoes a esta Casa sobre o porque de os campos
terem sido colocados em leilao, no final deste Governo, por valor correspondente a
um oitavo do anunciado no ano passado.
e nossa intencao tambem entrar com acao em juizo, para que uma liminar
possa suspender a venda dos campos. Eu e o Deputado Luiz Alberto tentamos
interceder junto a PETROBRAS e junto a equipe de transicao do Governo, para que
o leilao seja suspenso e os campos sejam avaliados. Nao e possivel vende-los por
27 milhoes, mas e incompreensivel que a PETROBRAS os venda por quase cinco.
Manifesto minha preocupacao e meu apelo para que a PETROBRAS
suspenda o leilao.
Muito obrigado."""
1061074;37587;10610;Haroldo Lima;Deputado;PCdoB;Bahia;1,50;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
1061075;37587;10610;Aecio Neves;Presidente;PSDB;Minas Gerais;4,33;Situacao;Plenario;"""Tem V.Exa. a palavra."""
1061076;37587;10610;Haroldo Lima;Deputado;PCdoB;Bahia;1,50;Oposicao;Plenario;"""Sr. Presidente, minha fala diz respeito a votacao, sobre a qual nosso bloco
tem o raciocinio que se segue.
Como eu disse ha pouco, a apresentacao do projeto de lei de conversao
neste plenario criou situacao singular. Votaremos um projeto sem conhece-lo na
integra e sem examinar as aliquotas sugeridas. Nao fomos procurados pelo Relator,
ainda que nao tenhamos emendas especificas sobre o assunto.
De qualquer maneira, o Regimento Interno preve o nosso recurso, como
demonstrei ha pouco, e abriga a solicitacao de adiamento da votacao, porque o
projeto de lei de conversao foi apresentado neste instante. Como votamos pela abstencao quanto ao merito, o Bloco Parlamentar
PSB/PCdoB reafirma o mesmo ponto de vista e protesta por nao ter tido
oportunidade de examinar de forma minuciosa o texto, embora o conhecessemos na
generalidade.
O Bloco Parlamentar PSB/PCdoB se abstem de votar o merito da questao. Muito obrigado, Sr. Presidente."""
1061077;37587;10610;Alexandre Cardoso;Deputado;PSB;Rio de Janeiro;2,75;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem."""
